string,result,anomaly
cbbbdaab,0,0
cbabcaab,0,0
cabdcaad,0,0
ccbadaab,0,0
ddbddacd,1,1
cbbbcabb,0,0
cbabdaab,0,0
ccaddabd,0,0
ddaddacd,1,1
cdcccbcb,1,0
ddbddacd,1,1
ccaacaab,0,0
cbbddaad,0,0
cdbddbad,1,0
dbadccad,1,0
cccddbbd,0,0
ddbddacd,1,1
bbaacaab,0,0
cbbddaad,0,0
aaadaabb,0,0
dbaddabd,0,0
dacdcacd,1,2
cbaacaab,0,0
bbbddaad,0,0
dbadcaad,0,0
cbaccaac,0,0
dacddacd,1,2
dcaadbab,0,0
ddaddacd,1,1
ddaddacd,1,1
ccbacbab,0,0
acbadaab,0,0
cdbbdaab,1,0
dbbadaab,0,0
baadcaac,0,0
cdbdcbbd,1,0
ddbbdabb,1,0
ddaadacc,1,1
cbbddaad,0,0
cbbadabb,0,0
ccaddaad,0,0
ddccdacd,1,1
ccbddbad,0,0
cbbddaad,0,0
ccaadabb,0,0
cbbadabb,0,0
dbcadbcd,1,2
cbaadaab,0,0
ccabdaab,0,0
ccabdaab,0,0
cbaddabd,0,0
bbadcbac,0,0
bbbbcaab,0,0
ddcddacd,1,2
dcccdabb,0,0
bbbddaad,0,0
ccbddaad,0,0
dbcbdacd,1,2
cbccdaab,0,0
cbbbdaab,0,0
ddcddacd,1,2
cbabdaab,0,0
bcbddaad,0,0
dbcddacd,0,2
cbadcaac,0,0
dbcddabd,0,0
cbadcaac,0,0
bbaddaad,0,0
ddaddacd,1,1
cbbddaad,0,0
cbacdaad,0,0
bbabdaab,0,0
ccbddaad,0,0
abaddaad,0,0
ddaddacd,1,1
ccbddaad,0,0
cbaddaad,0,0
cbbbdaab,0,0
dabadabb,0,0
dccddacd,0,2
ccaddaad,0,0
bcbddaad,0,0
cbbddaad,0,0
baabcaab,0,0
aaaacaab,0,0
cdbacaab,1,0
cbbdcaad,0,0
ddcbdacd,1,2
dbcadacd,1,2
ddbddacd,1,1
cbbadbab,0,0
dbcddbcd,0,2
abbddaad,0,0
cdccdaab,1,0
ddbadbcd,1,1
ddaddacd,1,1
cbbcdaab,0,0
cbbddaad,0,0
dbcddacd,0,2
bbaadaab,0,0
ccbbdbbb,0,0
ccbddaad,0,0
ddbddcbd,1,0
ddabdacd,1,1
cbabdbab,0,0
dbadcaad,0,0
cbbbcaab,0,0
bdaabaab,1,0
bbaccaac,0,0
ccaadaab,0,0
cbbbdaab,0,0
ccbbdabb,0,0
bbbbcaab,0,0
ccbddaad,0,0
bbabdaab,0,0
cbaddaad,0,0
cbbddaad,0,0
cbcccabb,0,0
dbcacacd,1,2
caaadaab,0,0
caaadaab,0,0
ddaddacd,1,1
dcbadbbb,0,0
caaddaad,0,0
ccbddaad,0,0
bcadcaad,0,0
bcbdcaac,0,0
bacbdaab,0,0
ccabdaab,0,0
ddcddbcd,1,2
cbaddabd,0,0
bbbacaab,0,0
cacccaab,0,0
ccaddabd,0,0
bcbbcaab,0,0
aaabcbab,0,0
bdaddaad,1,0
dacddacd,1,2
ccbdcaad,0,0
cbadcaad,0,0
cccddaad,0,0
ddbddacd,1,1
dccbdacd,1,2
ccaadcbb,0,0
ddaddabd,1,0
cbaadabb,0,0
baadcaac,0,0
cbcddaad,0,0
bdacbaac,1,0
cbbddaad,0,0
ddcbdacc,1,1
ddbbdbbb,1,0
aaaacaaa,0,0
dbcbdacd,1,2
ccbdcaac,0,0
ccbbdbab,0,0
abbbcaab,0,0
ccbddacd,0,0
ddaadacc,1,1
dcbbdaab,0,0
bbbddaad,0,0
cbccdaab,0,0
ddcddacd,1,1
ccbbdaab,0,0
ccaddaad,0,0
ccaddaad,0,0
ddabdacd,1,1
dbcddcbd,0,0
cbaddaac,0,0
bcadcabc,0,0
ccaddaad,0,0
ccacdaab,0,0
cbbddaad,0,0
babddaad,0,0
dbcddacd,0,2
dbbddaad,0,0
bbaccaad,0,0
caaadabb,0,0
dacddacd,1,2
cbcdcaac,0,0
ccabcaab,0,0
caabdaab,0,0
ddccdbcb,1,0
ccaddaad,0,0
bbbdcaac,0,0
cdbbdabb,1,0
cbbddaad,0,0
cbbddabd,0,0
cbbadaab,0,0
bbaddaad,0,0
cdbdcaad,1,0
cbbddaad,0,0
dacddacd,1,2
cbabcaab,0,0
dbcddacd,0,2
cbadcacc,0,0
ccbddaad,0,0
dacbdacd,1,2
cbbbdaab,0,0
ddaadacd,1,1
caabdaab,0,0
ddcbdacd,1,1
cdbadbab,1,0
ddcddbcd,1,0
abadcaad,0,0
ccaddabd,0,0
cdbddbad,1,0
dcaddaad,0,0
bdbddbad,1,0
ccbbdaab,0,0
cdaddaad,1,0
cbabdaab,0,0
cbbdcaad,0,0
dbbdccac,1,0
dcbbdabb,0,0
dcadcabc,0,0
bbbdcaac,0,0
ddaddacd,1,1
caadcaac,0,0
ddcddacd,1,1
cbbddaad,0,0
cbbadaab,0,0
dccddacd,0,2
bcaddaad,0,0
dccddabd,0,0
ccabdaab,0,0
ddaddacd,1,1
ddaddacd,1,1
bcbbdaab,0,0
bbcadaab,0,0
ccbbdaab,0,0
cbbddaad,0,0
cbbdcaac,0,0
ddaddacd,1,1
aaaddabd,0,0
ccbcdaab,0,0
ddcadacd,1,2
ccbbdabb,0,0
ccbdcabd,0,0
ddbadacd,1,1
bbadcaac,0,0
ccaacaab,0,0
dcccdcbb,0,0
cbaccaac,0,0
caaadabb,0,0
ddbddacd,1,1
cbbddaad,0,0
ddcddacd,1,2
ccbdcabd,0,0
aaadcaac,0,0
ddbcdbad,1,0
bbaddaad,0,0
dcbddaad,0,0
babdbabc,0,0
dcbacaab,0,0
ddaadacd,1,1
cbaccaab,0,0
ddaddacd,1,0
cbaddaad,0,0
cbbbdaab,0,0
cbabdbab,0,0
cbaddaad,0,0
cdcadaab,1,0
ccbddaad,0,0
dbbddbad,0,0
dbcddacd,0,2
dcbbdabb,0,0
cdabcabb,1,0
bcbddaad,0,0
bcadcbac,0,0
ccaddaad,0,0
cbaddaad,0,0
cbbddaad,0,0
dbcddacd,0,2
dcbbdbcb,0,0
cdcddabd,1,0
cbbddaad,0,0
cbaddabd,0,0
cdbacaab,1,0
bbabcaab,0,0
dccddacd,0,2
cbadcaac,0,0
abbddbad,0,0
bbaccabd,1,0
bbadcaac,0,0
dcaddabd,0,0
dacadacd,1,2
cbbbdaab,0,0
bbaadaab,0,0
abbddaad,0,0
daccdaab,0,0
ddbddbad,1,0
cbaddaad,0,0
dccdcacd,0,2
dbcddacd,0,2
cbadcaac,0,0
ddcbdabb,1,0
ccbddaad,0,0
ccbddaad,0,0
cbaadaab,0,0
dcbbdbcb,0,0
cbbbdaab,0,0
ddaadacd,1,1
ddcbbacd,1,2
ccbadbab,0,0
ccbddaac,0,0
ddcddacd,1,2
ccbacabb,0,0
ddbddacd,1,1
cbabdaab,0,0
bcbbdaab,0,0
cdccdbbb,1,0
cbaddaad,0,0
ccaddabd,0,0
ccbadbbb,0,0
ddaddacd,1,1
ccacdaab,0,0
dcaddabd,0,0
cbaadaab,0,0
bbbbcaaa,0,0
dcbddcbd,0,0
ddbcdacb,1,0
caaacaba,0,0
bcbbdaab,0,0
bcbdcabc,0,0
bcbddabd,0,0
babccaab,0,0
ccbdcabd,0,0
ddbddacd,1,1
babddaad,0,0
dacadacd,1,2
ddaadacd,1,1
cbaddaad,0,0
ddccdaab,1,0
dcbadabb,0,0
ddaddbcd,1,1
dbcacacd,1,2
dcbcdaab,0,0
dcbcdaad,0,0
bdbbdaab,1,0
bbaacaab,0,0
ccbbdaab,0,0
bbaddaad,0,0
dbcbdbcd,1,2
cbbddaad,0,0
dccadbcd,1,2
cbaddabd,0,0
bbaadaab,0,0
ddbbdacd,1,1
ddaadabb,1,0
cbabdaab,0,0
caaddaad,0,0
ccbbdaab,0,0
ddbadbcd,1,1
ccaacbbb,0,0
cdbbdabb,1,0
cbaddaad,0,0
dbcddacd,0,2
dccbdacd,1,2
bcbddabd,0,0
cbabcaab,0,0
adaabaaa,1,0
bbaadaab,0,0
cacbdabb,0,0
dcaacbab,0,0
cbbddaad,0,0
abaddbad,1,0
bbbbdaab,0,0
cbbbdaab,0,0
abbddaad,0,0
dcadcbcd,0,0
caabdaab,0,0
cdaacaab,1,0
cdbddaad,1,0
ddbddacd,1,1
ddaddacd,1,1
ccabcaab,0,0
bbaacaab,0,0
ddcddbcd,1,0
ccbddcad,0,0
cbbadaab,0,0
dccadacd,1,2
ccaacaab,0,0
ccaddaad,0,0
ccadcaac,0,0
dccbdacd,1,2
cbaddaad,0,0
ddbadccd,1,1
bbaddaad,0,0
ccaacaab,0,0
ddbddacd,1,1
ccaadaab,0,0
dbcbcacd,1,2
dbcdcacd,0,2
bbabcaab,0,0
ddbddacd,1,1
dbcddacd,0,2
cdaadcab,1,0
cbbddaad,0,0
cabbdabb,0,0
dcbddabd,0,0
cbbddaad,0,0
ccaacbab,0,0
ccbccabb,0,0
bcbdccad,0,0
ddbddbad,1,0
cabadaab,0,0
cbaadabb,0,0
cbcdcaad,0,0
bbaddaad,0,0
caacdaab,0,0
bcaddaad,0,0
cbcbdaab,0,0
ddcbdacd,1,2
ccadcabd,0,0
dacddacd,1,2
ddbddacd,1,1
ccaddaad,0,0
bdcbdaab,1,0
ddbadbbb,1,0
dbcbdacd,1,2
cbadcaac,0,0
baaccaab,0,0
bbbddaad,0,0
ddbddacd,1,1
cbbbcaab,0,0
ddaddacd,1,1
bcaddaad,0,0
dcbddaad,0,0
cbaddabd,0,0
bcbbdaab,0,0
dcbddabd,0,0
ddcadacd,1,2
ddaddaad,1,0
cbbcdaab,0,0
cabdcaac,0,0
ddbbdabb,1,0
dcccdacd,0,2
ccaadabb,0,0
cdbadbab,1,0
dccddacd,0,2
dcbbdbcb,0,0
bbaddaad,0,0
cbabdaab,0,0
aaaacaaa,0,0
dbbddbcd,0,0
dbcddacd,0,2
ddbddbcd,1,0
babbdaab,0,0
bcbbcaab,0,0
cbaadaab,0,0
bbabdaab,0,0
baaacaaa,0,0
cdbacaab,1,0
ccbbdbab,0,0
bbaadaab,0,0
ccbbcaab,0,0
bbabcaab,0,0
cbbddaad,0,0
ddaddacd,1,1
ccbbdaab,0,0
bbadcaac,0,0
cbaddaad,0,0
ccbddaad,0,0
dccbdacd,1,2
ddcddacd,1,2
dccbdacd,1,2
dbcbcacd,1,2
ddaddacd,1,1
ddacdacc,1,1
ccccdaab,0,0
baaddaac,0,0
ccabbbab,0,0
ddbbdacd,1,1
dccddbbd,0,0
cbaddaad,0,0
bcbdcaad,0,0
dbcbdacd,1,2
abaacaab,0,0
ddaddacd,1,1
dcbbdbab,0,0
ddcddacd,1,1
cbbddaad,0,0
dbaadabb,0,0
ddbddacd,1,1
dcaddaad,0,0
ddcbdbcd,1,2
babbcabb,0,0
cbaadaab,0,0
ddcbdacd,1,1
ccbddaad,0,0
ddcddaad,1,0
dcbddabd,0,0
caadcaac,0,0
dbcdcacd,0,2
dccddacd,0,2
bcaddaad,0,0
bcbadaab,0,0
bbbacaab,0,0
dcaddbad,0,0
cbadcaac,0,0
cccddaad,0,0
cdcddaad,1,0
cdabdaab,1,0
bcabdabb,1,0
bbadccad,0,0
bbabcaab,0,0
cbbbdaab,0,0
dbcbdbcd,1,2
cabdcaac,0,0
bbbddaad,0,0
cbaacabb,0,0
cbaacaab,0,0
ddaddbcd,1,1
ccadcaad,0,0
dbcddabd,0,0
ccaadacb,0,0
ddbddacd,1,1
cbacdaab,0,0
bbbddabd,0,0
bbaddaad,0,0
ccabdbab,0,0
cccadaab,0,0
bbaddcad,1,0
caaddaad,0,0
ddcbdbcd,1,2
cbaddbad,0,0
dcccdbbb,0,0
ccbddaad,0,0
ddaddacd,1,1
cbbcdbab,0,0
ddbbdabb,1,0
dccadcbb,0,0
abadcaac,0,0
dcbddcad,0,0
ddbadacd,1,1
ddcddbcd,1,2
dbcddacd,0,2
dacddacd,1,2
ddcacacd,1,2
ccadcbad,0,0
bcbddaad,0,0
cbaddaad,0,0
cbbdcaac,0,0
ccacdaab,0,0
abaddaad,0,0
cbbddaad,0,0
cbabdabb,0,0
bcbadaab,0,0
ddcddacd,1,2
ddcddacd,1,2
caabdabb,0,0
cbbadaab,0,0
bbbddaad,0,0
ddbddccd,1,1
ddaddacd,1,1
dbbddabd,0,0
bbadcaac,0,0
ccaddabd,0,0
cbaddbac,0,0
ddaddacd,1,1
acaddaad,0,0
cbaadaab,0,0
cbbddaad,0,0
caabdaab,0,0
cbaadaab,0,0
bbaddaad,0,0
bbbdcaad,0,0
cbbddaad,0,0
bcaadaab,0,0
cabadaab,0,0
dbcadacd,1,2
cccadaab,0,0
ccbbdabb,0,0
bcaaaaaa,0,0
cbadcaad,0,0
cbaadaab,0,0
ccbbdabb,0,0
ddaddacd,1,1
cabcdaab,0,0
ccbddaad,0,0
ddcbdacd,1,1
ddbadacc,1,1
cdabdabb,1,0
bbbadaab,0,0
cbbddaad,0,0
cbbddabd,0,0
ccbadbbb,0,0
caadcabc,0,0
cdbddaad,1,0
ddaddacd,1,1
ccbddaad,0,0
cdaadaab,1,0
cbaddaad,0,0
ccbbcaab,0,0
cbbacabb,0,0
dbcbcacd,1,2
cbbddaad,0,0
baadcaac,0,0
cbadcaac,0,0
acacdabd,1,0
cabababa,0,0
caccdaab,0,0
cbabcaab,0,0
ccbddabd,0,0
ccbbdaab,0,0
cbadcaac,0,0
cbbddaad,0,0
dbbddaad,0,0
daabcaab,0,0
ccbadbab,0,0
cccddaad,0,0
caaadaab,0,0
ccaddaad,0,0
ccbdcaad,0,0
cabbdaab,0,0
bcbadaab,0,0
ddaddbcd,1,1
abbbdaab,0,0
dbbadbab,0,0
caaddaad,0,0
ccabcabb,0,0
cbbbdaab,0,0
ccadcaac,0,0
ddaddacd,1,1
dbcddacd,0,2
ddaddaad,1,0
ccbdcabd,0,0
ddbddacd,1,1
abbddaac,0,0
ddbddbcd,1,0
dbcdcacd,0,2
dccadacd,1,2
cdbddabd,1,0
ddaddacd,1,1
dcaadbab,0,0
ddbddbad,1,0
dcaadabb,0,0
cbbadaab,0,0
cbbbcabb,0,0
ccabdbab,0,0
dccdcacd,0,2
ddbddacd,1,1
cbbddaad,0,0
dccddacd,0,2
dcbadbbb,0,0
bbbddaad,0,0
bbaddaad,0,0
dcbddccd,0,0
cbaddaad,0,0
ddbbdacd,1,1
ddaadacc,1,1
ccaacaab,0,0
cacddaad,0,0
ccbbdaab,0,0
ccccdabb,0,0
ccabdaab,0,0
ccaddbbd,0,0
cbbbdbbb,0,0
dcbadcab,0,0
ddaadacd,1,1
bbaddaad,0,0
cbbddaad,0,0
cbabdaab,0,0
cbabdaab,0,0
ddbddacd,1,1
bbbbcabb,0,0
dccddabd,0,0
baadbaac,0,0
ddbbdbcd,1,1
bbaddbad,0,0
dccbcacd,1,2
bbcddaad,0,0
ddaddacd,1,1
ccbddaad,0,0
ccbddaad,0,0
dcaadaab,0,0
dccbdacd,1,2
cccddabd,0,0
ccadcaad,0,0
bbbddaad,0,0
bcbddaad,0,0
bccdcaad,0,0
cdbdcaad,1,0
cbadcabc,0,0
bbadcaac,0,0
ababbaaa,0,0
abadcbbc,0,0
cbcadabb,0,0
ccaddaad,0,0
dcabcaab,0,0
cbbadaab,0,0
bcaddaad,0,0
ccadcaac,0,0
cabddaad,0,0
dbcbdacd,1,2
dccdcacd,0,2
cbaddaad,0,0
dbcadbcd,1,2
aababaaa,0,0
dbcdcacd,0,2
ccbacbab,0,0
dacacacd,1,2
ddaddacd,1,1
ccaccaab,0,0
bbbdcaad,0,0
ddabdacd,1,1
dbadcabd,0,0
dccbcacd,1,2
caabdbcb,0,0
ccaddaad,0,0
cbbbdaab,0,0
ccabcaab,0,0
caabdaab,0,0
ababdaab,0,0
dbcbdacd,1,2
cbabdaab,0,0
dccdcacd,0,2
dcabdabb,0,0
ccbacabb,0,0
ddaddacd,1,1
aaadcaad,0,0
dbcddaad,0,0
cbaddaad,0,0
cbbdbaac,0,0
caaddaad,0,0
ccaadbbb,0,0
dcbddcbd,0,0
dcbbdaab,0,0
cabdccac,0,0
bcaddaad,0,0
bcbddaad,0,0
cbaacaab,0,0
bcbbcaab,0,0
bbbdcacd,0,0
dbbbdaab,0,0
cbbadaab,0,0
cbaadaab,0,0
ddacdbab,1,0
ccbdcbad,0,0
cabadaab,0,0
ccbddaad,0,0
bbbadaab,0,0
ccbbdabb,0,0
ccbddaad,0,0
ddcddbbd,1,0
ccbabaab,0,0
babbdabb,0,0
bbbbdacb,0,0
cbcbdaab,0,0
cbbddaad,0,0
ccabcbab,0,0
caabcaaa,0,0
ddbdcaad,1,0
bbaadaab,0,0
ccaadbab,0,0
ddccdbbb,1,0
bbbddbbd,0,0
cdadcabd,1,0
cacddaad,0,0
cbaccaab,0,0
cbaddaac,0,0
ccbbdabb,0,0
ddbddacd,1,1
bbaabaaa,0,0
bbabcbab,0,0
dccddacd,0,2
bbaddaad,0,0
cbbddaad,0,0
cbaddaad,0,0
bbaacaaa,0,0
bbadcaad,0,0
cbaddaad,0,0
cdcddaad,1,0
ccbbcbab,0,0
cbbddaac,0,0
cbbbdabb,0,0
cbabcaab,0,0
caaddaad,0,0
ddcddbbd,1,0
ddbddacd,1,1
bcbdcaac,0,0
bbaadaab,0,0
ccbddaad,0,0
cbabdaab,0,0
ccabdbbb,0,0
dbcbdacd,1,2
ccaadaab,0,0
cbabcaaa,0,0
cbbddaad,0,0
cdbddaad,1,0
cbcbcbab,0,0
bbbadbab,0,0
ddcddbcd,1,2
bbaddaad,0,0
cdadcaac,1,0
cbbddaad,0,0
bcadcaac,0,0
caaadaab,0,0
ddbadacd,1,1
dbcddacd,0,2
ddabdacd,1,1
bbbddaad,0,0
dccbdacd,1,2
bbabcaab,0,0
cbabdaab,0,0
ccaacaab,0,0
ccabcabb,0,0
cccddaad,0,0
bbbddaad,0,0
cbbddaad,0,0
dbbbdaab,0,0
ddbbdacd,1,1
ccaadaab,0,0
bbbddaad,0,0
dbacdbbb,1,0
ddbddcbd,1,0
cdaadbab,1,0
cbbbdaab,0,0
daaccaab,0,0
ddbadacc,1,1
ccabdabb,0,0
cdcddaad,1,0
caabdaab,0,0
cbcadaab,0,0
cdaddaad,1,0
ccbadaab,0,0
cccddaad,0,0
cbbacaab,0,0
ccbdbaad,0,0
ddaddacd,1,1
caaddbad,0,0
babddaac,0,0
bcabcaab,0,0
cdaddaad,1,0
cdbddaad,1,0
cbbbdaab,0,0
cbacdabd,0,0
abbdcaad,0,0
dbcdcacd,0,2
ddbddaad,1,0
bbbddaad,0,0
bccddbad,0,0
ccadcaad,0,0
ccbddaad,0,0
ddcddbbd,1,0
cdbddaad,1,0
cbaacabb,0,0
ddaddacd,1,1
ddbddacd,1,1
ddcddacd,1,2
dbbddaad,0,0
dbbadaab,0,0
bbaadaab,0,0
cbaadaab,0,0
dacbdacd,1,2
ddcddacd,1,2
bbbddaad,0,0
cabbdaab,0,0
ccadcaad,0,0
ddabdaab,1,0
ddabdacc,1,1
caacdaab,0,0
cbadcacd,0,0
dacdcacd,1,2
dcabdacb,0,0
dcbddbad,0,0
ccaddabd,0,0
cbcbdaab,0,0
bcbbcaab,0,0
bbabcaab,0,0
cdadcaac,1,0
bcbdbabc,0,0
bbaadaab,0,0
cccadaab,0,0
dcccdacd,0,2
dccadacd,1,2
dbaadaab,0,0
ccaccaab,0,0
cbbddacd,0,0
bbaadaab,0,0
bbaddaad,0,0
cbacaaac,0,0
bbaaaaba,0,0
abaaaaaa,0,0
ddaaaacc,1,1
bcaaabba,0,0
abaaabaa,0,0
ddaccbbd,1,0
cbaabbba,0,0
bbbdbabc,0,0
ddbdabcd,1,1
dcbdcccd,0,0
ddaddacd,1,2
cbadabcc,0,0
ddaadacd,1,2
abbdbabc,0,0
cbaababb,0,0
cdabcccb,1,0
bcaaaaaa,0,0
bcacaacc,0,0
abbabbba,0,0
bcacbbac,0,0
ccabaaba,0,0
ccaaaaba,0,0
cdacaabc,1,0
aaadaabc,0,0
aaadaaac,0,0
ccadcccd,0,0
aaaaaaba,0,0
aaacaaac,0,0
bbaacacb,0,0
ddaacbcd,1,1
cdadcabc,1,0
dbaaacba,1,0
ddadaacd,1,1
abaaaaba,0,0
bbacaacc,0,0
caadaaac,0,0
ddadbbcd,1,1
baaabbaa,0,0
caadbbac,0,0
dcacacbc,0,0
ccaaabba,0,0
abbdabac,0,0
bbaaabba,0,0
ddacdbcd,1,2
daaaaaba,0,0
abaaaaaa,0,0
abaaabba,0,0
ddadbacd,1,1
acaaabba,0,0
bbaababa,0,0
abaaabaa,0,0
abaabbaa,0,0
caacaabc,0,0
ddaaaacc,1,1
cbacbacc,0,0
ddacdbcd,1,2
ddbdbacd,1,1
cbaaabaa,0,0
aaaaaaaa,0,0
cbaabacb,0,0
bbcdcccd,0,0
acbdbaac,0,0
cbacbcac,0,0
ddaadacd,1,2
ddaddacd,1,2
baaabaaa,0,0
ddadaacd,1,1
bbacaabc,0,0
bbaaabaa,0,0
ddacdacd,1,2
cbaabaaa,0,0
cdadabac,1,0
ddacdacd,1,2
abaaaaba,0,0
ddaddacd,1,2
ddaaaacc,1,1
baaababa,0,0
bcaabaaa,0,0
ddbadcbb,1,0
ddaddbcd,1,2
bbaaaaaa,0,0
abaabbba,0,0
caaaabaa,0,0
aabbcaaa,0,0
abacbaac,0,0
abaaabba,0,0
abaaabaa,0,0
abaaaaca,0,0
acaababa,0,0
cbacabcd,1,0
acaabaaa,0,0
ccadcaac,0,0
cbabcacb,0,0
ddaaaacc,1,1
dbaaabbb,0,0
bcacabbc,0,0
ccaacabb,0,0
bcadbabc,0,0
ddaddacd,1,2
bcaaaaba,0,0
baadcaad,0,0
acaaaaaa,0,0
bcadbbbc,0,0
ddaadbcd,1,2
ddaadacd,1,2
abadaaac,0,0
ccaaacca,0,0
bcaaaaba,0,0
abacabbc,0,0
ddaaabcc,1,1
ddaadacd,1,2
bcaabaaa,0,0
ddadaacd,1,1
ddaaabcd,1,1
ddacaacd,1,1
dbadcbbd,0,0
ddadcbcd,1,0
ddaddacd,1,2
bbadaaac,0,0
cbaccabc,0,0
cbaaabba,0,0
abacabac,0,0
bcadcaac,0,0
ddaddacd,1,2
ddaddbcd,1,2
ddaaaacc,1,1
ddadabcd,1,1
dbadaabc,0,0
cbaabbaa,0,0
abaaabaa,0,0
baacabbc,0,0
bbadaaac,0,0
ddadabcd,1,1
aaadabbc,0,0
abadbbac,0,0
acbdbaac,0,0
bcadbaac,0,0
cdaaabca,1,0
ddaddacd,1,2
cbadbcbc,1,0
caababba,1,0
ddaadccd,1,2
bcabaabb,1,0
ddbbbbcc,1,1
aaadbaac,0,0
bbabbbaa,0,0
acadabbc,0,0
cbaaabba,0,0
bbaaaaba,0,0
aaadaaac,0,0
ddacaacd,1,1
cbcbcaaa,0,0
ccaccabd,0,0
aaaababa,0,0
bbadaabc,0,0
bbaacbba,0,0
bbacaacc,0,0
abbababa,0,0
aaaaaaba,0,0
daaabaaa,0,0
acadaaac,0,0
cdaaaaba,1,0
bcacabcc,0,0
ddaaaacc,1,1
adacbbac,1,0
aaaaabaa,0,0
acadcabc,0,0
bbacbabb,0,0
adaaabca,1,0
acaaabba,0,0
cbadabac,0,0
abaabbba,0,0
ccaabbab,0,0
abadbbac,0,0
ddadabcd,1,1
ccadbaac,0,0
bababaaa,0,0
ddaaabcc,1,1
cbadbacc,0,0
ddaaabcc,1,1
cbadcbbd,0,0
aaacbbac,0,0
baaaaaba,0,0
ddaddacd,1,2
cdaabbcb,1,0
abadaaac,0,0
bbadbaac,0,0
abaaaaaa,0,0
acaabbaa,0,0
abadabbc,0,0
aaaabaaa,0,0
aaadabbc,0,0
bcaababa,0,0
abacabac,0,0
dbaaabbb,0,0
cbadcaac,0,0
ddaabacc,1,1
cbabcbbb,0,0
abacabac,0,0
ccbdbabd,0,0
abaabbaa,0,0
bcadbbac,0,0
acabbaba,1,0
ddaabcbb,1,0
baadacac,0,0
bcadabac,0,0
abaaabaa,0,0
bbaabaaa,0,0
bbaaaaba,0,0
cbacabac,0,0
cbadcabd,0,0
cdadcbcc,1,0
dcaabacb,0,0
baacaabc,0,0
bbadaabc,0,0
bbadbabc,0,0
bcaabbaa,0,0
bbaaaaaa,0,0
abadabbc,0,0
ddccccbb,1,0
ddaaaacc,1,1
baaabaaa,0,0
ddaddbcd,1,2
abaaacaa,0,0
ddaadacd,1,2
abbbcbaa,0,0
aaaaabaa,0,0
abaaaaba,0,0
abacaaac,0,0
ddaddacd,1,2
ddadabcd,1,1
abadaaac,0,0
ddaddacd,1,2
bbaababa,0,0
cbaabaab,0,0
ddaadbcd,1,2
ddaddbcd,1,2
bbadbabc,0,0
caaabbba,0,0
acaaabba,0,0
caaaabba,0,0
bbaaaaba,0,0
ddaddccd,1,2
ddadaacd,1,1
ddaadccd,1,2
bcaaaaba,0,0
cbabbabb,0,0
bbaabbba,0,0
bcacabbc,0,0
ddaddccd,1,0
ddabcacc,1,1
bbaaabaa,0,0
abaaaaaa,0,0
bcbbbbaa,0,0
ddabbacc,1,1
ddaddacd,1,2
ddbbccbb,1,0
ddadbacd,1,1
ddacaacd,1,1
caabaabb,1,0
cbacaaac,0,0
cbaaaaba,0,0
cdadbabc,1,0
ddabdacd,1,2
ddabaacc,1,1
ddaadacd,1,2
cdadabbc,1,0
acaaabaa,0,0
cbadbbcc,1,0
ccadbbcd,0,0
baaaaaaa,0,0
aaacabac,0,0
abaaaaba,0,0
bcaaabca,0,0
bbabaaaa,0,0
abadaaac,0,0
dbadbaac,0,0
ddaabbcc,1,1
bbbdaaac,0,0
bdadabac,1,0
ddaddacd,1,2
bcadbbac,0,0
abacaaac,0,0
dbabbbbb,1,0
acaabaaa,0,0
abadaabc,0,0
bbaabaaa,0,0
ddacdacd,1,2
baaaaaaa,0,0
aabaaaaa,0,0
acadabac,0,0
ddbdbbcd,1,1
abaababa,0,0
cbaaabaa,0,0
bcadbabc,0,0
ddaadacd,1,2
bbacbbbc,0,0
acaaaaba,0,0
baaabbaa,0,0
cbadcbad,0,0
ddaddbcd,1,2
ddaadacd,1,2
acaabbaa,0,0
cbbaaaab,0,0
abaababa,0,0
acaababa,0,0
ddaadacd,1,2
cdbbabaa,1,0
ddadcbcd,1,1
ddbbdbcd,1,2
dbaabacb,0,0
abadaaac,0,0
adaaaaaa,1,0
baadbaac,0,0
abaaaaba,0,0
dcadcbbd,0,0
bbadcacc,0,0
ababcbaa,0,0
ddadbccd,1,1
bbadbabc,0,0
caaababa,0,0
baacaaac,0,0
ddaadacd,1,2
bdadabac,1,0
cbaacabb,0,0
bcacabbc,0,0
ddaddbcd,1,2
baadbaac,0,0
dcacccac,0,0
ccadbbad,0,0
abaabbaa,0,0
bbbaabba,0,0
abbababa,0,0
dcadbccd,0,0
ccaabbab,0,0
aaadabac,0,0
abaabaaa,0,0
acadaaac,0,0
ddaadacd,1,2
daadbcbc,1,0
aaaaaaaa,0,0
bdaaabaa,1,0
cbadaabc,0,0
bbadabbc,0,0
bbadbabc,0,0
acaaabaa,0,0
cbadaabc,0,0
ccacbbbc,0,0
bbadbabc,0,0
caacbabc,0,0
bbaaabba,0,0
ddbdbbcd,1,1
cdaaabab,1,0
baaabaaa,0,0
aaacbaac,0,0
aaaaacba,0,0
ddaadacd,1,2
ababbaba,0,0
acadaabc,0,0
dbaabbbb,0,0
ddacdbcd,1,2
ddaaaacc,1,1
bcacbabc,0,0
cdaaaaca,1,0
ddaddccd,1,0
bbadaacc,0,0
aaacaaac,0,0
aaacabac,0,0
bbaabaaa,0,0
abaaabaa,0,0
cbabcbab,0,0
bbaaabaa,0,0
ccadacbc,0,0
bdadbbbd,1,0
abaabbba,0,0
dcaabbba,0,0
abaababa,0,0
